Source,Package name,Package ID,ISBN,Book Title,Year,ISSN,Series Title,Volume,Imprint,Editor(s)/Author(s),Available Online,Shortcut URL
S&T,eBook - Agricultural and Biological Sciences 2011,EBCABS11,9780123877369,Genomics of Cultivated Palms,2012,,,,Elsevier,V. Arunachalam,07-Dec-2011,http://www.sciencedirect.com/science/book/9780123877369
S&T,eBook - Chemical Engineering 2011,EBCCE11,9781437734775,Cleanup of Chemical and Explosive Munitions (Second Edition),2012,,,,William Andrew Publishing,Richard Albright,07-Dec-2011,http://www.sciencedirect.com/science/book/9781437734775
S&T,eBook - Computer Science 2011,EBCCS11,9780123852069,A Practical Guide to SysML (Second Edition),2012,,The MK/OMG Press,,Morgan Kaufmann,"Sanford Friedenthal, Alan Moore and Rick Steiner",07-Dec-2011,http://www.sciencedirect.com/science/book/9780123852069
S&T,eBook - Engineering 2011,EBCE11,9781437778595,Advances in CMP Polishing Technologies,2011,,,,William Andrew Publishing,"Toshiro Doi, Ioan D. Marinescu and Syuhei Kurokawa",07-Dec-2011,http://www.sciencedirect.com/science/book/9781437778595
S&T,eBook - Engineering 2011,EBCE11,9781856178709,Programming 16-Bit PIC Microcontrollers in C (Second Edition),2011,,857R/Embedded Technology,,Newnes,Lucio Di Jasio,07-Dec-2011,http://www.sciencedirect.com/science/book/9781856178709
S&T,eBook - Engineering 2011,EBCE11,9780080969121,Transmission and Distribution Electrical Engineering (Fourth Edition),2011,,,,Newnes,Colin Bayliss and Brian Hardy,07-Dec-2011,http://www.sciencedirect.com/science/book/9780080969121
S&T,eBook - Environmental Science 2011,EBCES11,9780123851406,Seafloor Geomorphology as Benthic Habitat,2012,,,,Elsevier,Peter T. Harris and Elaine K. Baker,07-Dec-2011,http://www.sciencedirect.com/science/book/9780123851406
S&T,eBook - Psychology 2011,EBCP11,9780123852007,Verbal Minds,2012,,,,Elsevier,Antoni Gomila,07-Dec-2011,http://www.sciencedirect.com/science/book/9780123852007
S&T,eBook - Environmental Science 2011,EBCES11,9780124160354,An Interactive History of the Clean Air Act..,2012,,,,Elsevier,Jonathan Davidson and Joseph M. Norbeck,07-Dec-2011,http://www.sciencedirect.com/science/book/9780124160354
S&T,eBook - Engineering 2011,EBCE11,9780123850010,Fracture Mechanics,2012,,,,Academic Press,Chin-Teh Sun and Zhihe Jin,07-Dec-2011,http://www.sciencedirect.com/science/book/9780123850010
S&T,eBook - Engineering 2011,EBCE11,9780750684965,"Automotive Buzz, Squeak and Rattle",2008,,,,Butterworth-Heinemann,Martin Trapp and Fang Chen,07-Dec-2011,http://www.sciencedirect.com/science/book/9780750684965
S&T,eBook - Engineering 2011,EBCE11,9781455778966,Chemical Resistance of Thermoplastics,2012,,,,William Andrew Publishing,"William Woishnis, Sina Ebnesajjad",07-Dec-2011,http://www.sciencedirect.com/science/book/9781455778966
HS,eBook - Clinical Medicine 2011,EBCCM11,9781437719925,Food Allergy,2012,,,,W.B. Saunders,,06-Oct-2011,http://www.sciencedirect.com/science/book/9781437719925
HS,eBook - Clinical Medicine 2011,EBCCM11,9781416051831,Fundamentals of Body MRI,2011,,,,W.B. Saunders,,06-Oct-2011,http://www.sciencedirect.com/science/book/9781416051831
HS,eBook - Clinical Medicine 2011,EBCCM11,9781437728644,Gout & Other Crystal Arthropathies,2012,,,,W.B. Saunders,,06-Oct-2011,http://www.sciencedirect.com/science/book/9781437728644
HS,eBook - Clinical Medicine 2011,EBCCM11,9781437713985,Management of Cancer in the Older Patient,2012,,,,W.B. Saunders,,06-Oct-2011,http://www.sciencedirect.com/science/book/9781437713985
HS,eBook - Clinical Medicine 2011,EBCCM11,9780702031519,Orell and Sterrett's Fine Needle Aspiration Cytology (Fifth Edition),2012,,,,Churchill Livingstone,,06-Oct-2011,http://www.sciencedirect.com/science/book/9780702031519
HS,eBook - Clinical Medicine 2011,EBCCM11,9781437705751,Practical Management of Pediatric and Adult Brachial Plexus Palsies,2011,,,,W.B. Saunders,,06-Oct-2011,http://www.sciencedirect.com/science/book/9781437705751
HS,eBook - Clinical Medicine 2011,EBCCM11,9781437723694,Principles and Practice of Movement Disorders (Second Edition),2011,,,,W.B. Saunders,,06-Oct-2011,http://www.sciencedirect.com/science/book/9781437723694
HS,eBook - Clinical Medicine 2011,EBCCM11,9781416066453,Principles and Practice of Sleep Medicine (Fifth Edition),2011,,,,W.B. Saunders,,06-Oct-2011,http://www.sciencedirect.com/science/book/9781416066453
HS,eBook - Clinical Medicine 2011,EBCCM11,9781437708813,Zakim and Boyer's Hepatology (Sixth Edition),2011,,,,W.B. Saunders,,06-Oct-2011,http://www.sciencedirect.com/science/book/9781437708813
HS,eBook - Health Professions 2011,EBCHP11,9780323081085,Craig's Restorative Dental Materials (Thirteenth Edition),2012,,,,Mosby,,06-Oct-2011,http://www.sciencedirect.com/science/book/9780323081085
HS,eBook - Health Professions 2011,EBCHP11,9781416025276,Current Therapy In Oral and Maxillofacial Surgery,2012,,,,W.B. Saunders,,06-Oct-2011,http://www.sciencedirect.com/science/book/9781416025276
HS,eBook - Health Professions 2011,EBCHP11,9780323069472,Immunology for Pharmacy,2012,,,,Mosby,,06-Oct-2011,http://www.sciencedirect.com/science/book/9780323069472
HS,eBook - Health Professions 2011,EBCHP11,9780702030048,Managing the Injured Athlete,2011,,,,Churchill Livingstone,,06-Oct-2011,http://www.sciencedirect.com/science/book/9780702030048
HS,eBook - Health Professions 2011,EBCHP11,9780702042706,Practical Evidence-Based Physiotherapy (Second Edition),2011,,,,Churchill Livingstone,,06-Oct-2011,http://www.sciencedirect.com/science/book/9780702042706
HS,eBook - Veterinary Medicine 2011,EBCVM11,9781437707984,Kirk & Bistner's Handbook of Veterinary Procedures and Emergency Treatment (Ninth Edition),2012,,,,W.B. Saunders,,06-Oct-2011,http://www.sciencedirect.com/science/book/9781437707984
HS,eBook - Veterinary Medicine 2011,EBCVM11,9781437723533,Sheep and Goat Medicine (Second Edition),2012,,,,W.B. Saunders,,06-Oct-2011,http://www.sciencedirect.com/science/book/9781437723533
HS,eBook - Veterinary Medicine 2011,EBCVM11,9780702034299,Veterinary Ophthalmic Surgery,2011,,,,W.B. Saunders,,06-Oct-2011,http://www.sciencedirect.com/science/book/9780702034299
S&T,eBook - Computer Science 2011,EBCCS11,9780123859655,Semantic Web for the Working Ontologist (Second Edition),2011,,,,Morgan Kaufmann,Dean Allemang and James Hendler,06-May-2011,http://www.sciencedirect.com/science/book/9780123859655
S&T,eBook - Engineering 2011,EBCE11,9780123838674,Pipeline Planning and Construction Field Manual,2011,,,,Gulf Professional Publishing,E. Shashi Menon,06-May-2011,http://www.sciencedirect.com/science/book/9780123838674
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2011",EBCBGMB11,9780444521491,The Yeasts (Fifth Edition),2010,,,,Elsevier,,06-Jan-2011,http://www.sciencedirect.com/science/book/9780444521491
S&T,eBook - Engineering 2011,EBCE11,9780123820365,Power Electronics Handbook (Third Edition),2011,,,,Butterworth-Heinemann,,06-Jan-2011,http://www.sciencedirect.com/science/book/9780123820365
S&T,eBook - Mathematics 2011,EBCM11,9780444537263,Handbook of Logic and Language (Second Edition),2010,,,,Elsevier,Johan van Benthem and Alice ter Meulen,06-Jan-2011,http://www.sciencedirect.com/science/book/9780444537263
S&T,eBook - Physics and Astronomy 2011,EBCPA11,9780123751829,Intermolecular and Surface Forces (Third Edition),2011,,,,Academic Press,Jacob N. Israelachvili,06-Jan-2011,http://www.sciencedirect.com/science/book/9780123751829
S&T,eBook - Physics and Astronomy 2011,EBCPA11,9780444528537,Stochastic Transport in Complex Systems,2008,,,,Elsevier,"Andreas Schadschneider, Debashish Chowdhury and Katsuhiro Nishinari",06-Jan-2011,http://www.sciencedirect.com/science/book/9780444528537
S&T,eBook - Chemical Engineering 2011,EBCCE11,9780444537980,Stable Nanoemulsions: Self-Assembly in Nature and Nanomedicine,2011,1383-7303,Studies in Interface Science,25C,Elsevier,Joseph D'Arrigo,06-Apr-2011,http://www.sciencedirect.com/science/book/9780444537980
HS,eBook - Clinical Medicine 2011,EBCCM11,9780723436584,Allergy (Fourth Edition),2012,,,,W.B. Saunders,Fred R.T. Nelson and Carolyn Taliaferro Blauvelt,05-Dec-2011,http://www.sciencedirect.com/science/book/9780723436584
HS,eBook - Clinical Medicine 2011,EBCCM11,9781437701340,Avery's Diseases of the Newborn (Ninth Edition),2012,,,,W.B. Saunders,,05-Dec-2011,http://www.sciencedirect.com/science/book/9781437701340
HS,eBook - Clinical Medicine 2011,EBCCM11,9781416031062,Buchwald's Atlas of Metabolic & Bariatric Surgical Techniques and Procedures,2012,,,,W.B. Saunders,,05-Dec-2011,http://www.sciencedirect.com/science/book/9781416031062
HS,eBook - Clinical Medicine 2011,EBCCM11,9781437716160,"Clinical Cardiac Pacing, Defibrillation and Resynchronization Therapy (Fourth Edition)",2011,,,,W.B. Saunders,,05-Dec-2011,http://www.sciencedirect.com/science/book/9781437716160
HS,eBook - Clinical Medicine 2011,EBCCM11,9781437717259,Handbook of Liver Disease (Third Edition),2012,,,,W.B. Saunders,,05-Dec-2011,http://www.sciencedirect.com/science/book/9781437717259
HS,eBook - Clinical Medicine 2011,EBCCM11,9780702033988,MacSween's Pathology of the Liver (Sixth Edition),2011,,,,Churchill Livingstone,,05-Dec-2011,http://www.sciencedirect.com/science/book/9780702033988
HS,eBook - Veterinary Medicine 2011,EBCVM11,9781416066217,"Ferrets, Rabbits, and Rodents (Third Edition)",2012,,,,W.B. Saunders,Katherine Quesenberry and James Carpenter,05-Dec-2011,http://www.sciencedirect.com/science/book/9781416066217
HS,eBook - Veterinary Medicine 2011,EBCVM11,9781437706604,The Cat,2011,,,,W.B. Saunders,Susan Little,05-Dec-2011,http://www.sciencedirect.com/science/book/9781437706604
S&T,eBook - Agricultural and Biological Sciences 2011,EBCABS11,9780123847492,Insect Endocrinology,2012,,,,Academic Press,Lawrence I. Gilbert,05-Aug-2011,http://www.sciencedirect.com/science/book/9780123847492
S&T,eBook - Chemical Engineering 2011,EBCCE11,9780444531261,Membrane Distillation,2010,,,,Elsevier,Mohamed Khayet Souhaimi And T. Matsuura,05-Aug-2011,http://www.sciencedirect.com/science/book/9780444531261
S&T,eBook - Computer Science 2011,EBCCS11,9781597496452,Industrial Network Security,2011,,,,Syngress,Eric D. Knapp,05-Aug-2011,http://www.sciencedirect.com/science/book/9781597496452
S&T,eBook - Engineering 2011,EBCE11,9780123838582,Composition and Properties of Drilling and Completion Fluids (Sixth Edition),2011,,,,Gulf Professional Publishing,"Ryen Caenn, H.C.H. Darley and George R. Gray",05-Aug-2011,http://www.sciencedirect.com/science/book/9780123838582
S&T,eBook - Psychology 2011,EBCP11,9780123747143,Handbook of Organizational Creativity,2012,,,,Academic Press,Michael D. Mumford,05-Aug-2011,http://www.sciencedirect.com/science/book/9780123747143
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2011",EBCBGMB11,9780123814661,Plant Biotechnology and Agriculture,2012,,,,Academic Press,Arie Altman and Paul Michael Hasegawa,04-Nov-2011,http://www.sciencedirect.com/science/book/9780123814661
S&T,eBook - Engineering 2011,EBCE11,9781856179294,"Formulas and Calculations for Drilling, Production, and Workover (Third Edition)",2011,,,,Gulf Professional Publishing,"Norton J. Lapeyrouse, William C. Lyons, PhD, PE, and Thomas Carter",04-Nov-2011,http://www.sciencedirect.com/science/book/9781856179294
S&T,eBook - Engineering 2011,EBCE11,9781437744637,PEEK Biomaterials Handbook,2012,,Plastics Design Library,,William Andrew Publishing,Steven M. Kurtz,04-Nov-2011,http://www.sciencedirect.com/science/book/9781437744637
S&T,eBook - Engineering 2011,EBCE11,9780123820846,Satellite and Terrestrial Radio Positioning Techniques,2011,,,,Academic Press,"Davide Dardari, Marco Luise and Emanuela Falletti",04-Nov-2011,http://www.sciencedirect.com/science/book/9780123820846
S&T,eBook - Engineering 2011,EBCE11,9781856178099,Complete Casting Handbook,2011,,,,Butterworth-Heinemann,John Campbell,04-Nov-2011,http://www.sciencedirect.com/science/book/9781856178099
S&T,eBook - Engineering 2011,EBCE11,9781437735246,Offshore Safety Management,2012,,,,William Andrew Publishing,Ian Sutton,04-Nov-2011,http://www.sciencedirect.com/science/book/9781437735246
S&T,eBook - Earth and Planetary Sciences 2011,EBCEPS11,9780123852274,Earth as an Evolving Planetary System (Second Edition),2011,,,,Academic Press,Kent C. Condie,04-Nov-2011,http://www.sciencedirect.com/science/book/9780123852274
S&T,eBook - Computer Science 2011,EBCCS11,9780123869227,Private Security and the Law (Fourth Edition),2012,,,,Butterworth-Heinemann,Charles Nemeth,04-Nov-2011,http://www.sciencedirect.com/science/book/9780123869227
S&T,eBook - Engineering 2011,EBCE11,9781437735277,Stretch Blow Molding,2012,,,,William Andrew Publishing,Ottmar Brandau,04-Nov-2011,http://www.sciencedirect.com/science/book/9781437735277
S&T,eBook - Engineering 2011,EBCE11,9781455778607,Engineering Documentation Control Handbook,2012,,,,William Andrew Publishing,Frank B. Watts,04-Nov-2011,http://www.sciencedirect.com/science/book/9781455778607
S&T,eBook - Neuroscience 2011,EBCN11,9780444520067,Sleep Disorders Part I,2011,0072-9752,Handbook of Clinical Neurology,98C,Elsevier,"Pasquale Montagna, Sudhansu Chokroverty",04-Nov-2010,http://www.sciencedirect.com/science/book/9780444520067
S&T,eBook - Neuroscience 2011,EBCN11,9780444520074,Sleep Disorders Part II,2011,0072-9752,Handbook of Clinical Neurology,99C,Elsevier,"Pasquale Montagna, Sudhansu Chokroverty",04-Nov-2010,http://www.sciencedirect.com/science/book/9780444520074
S&T,eBook - Chemical Engineering 2011,EBCCE11,9780444537287,Inorganic Polymeric and Composite Membranes,2011,0927-5193,Membrane Science and Technology,14C,Elsevier,"S. Ted Oyama, Susan M. Stagg-Williams",04-May-2011,http://www.sciencedirect.com/science/book/9780444537287
S&T,eBook - Chemical Engineering 2011,EBCCE11,9780444527387,Trickle Bed Reactors,2010,,,,Elsevier,"Vivek V. Ranade, Raghunath Chaudhari And Prashant R. Gunjal",04-Mar-2011,http://www.sciencedirect.com/science/book/9780444527387
S&T,eBook - Psychology 2011,EBCP11,9780123750389,Encyclopedia of Creativity (Second Edition),2011,,,,Academic Press,Editors-in-Chief: Mark A. Runco and Steven R. Pritzker,03-Oct-2011,http://www.sciencedirect.com/science/book/9780123750389
S&T,eBook - Agricultural and Biological Sciences 2011,EBCABS11,9780123750099,Hormones and Reproduction of Vertebrates: Fishes,2011,,,,Academic Press,David O. Norris and Kristin H. Lopez,03-Jun-2011,http://www.sciencedirect.com/science/book/9780123750099
S&T,eBook - Agricultural and Biological Sciences 2011,EBCABS11,9780123749314,Hormones and Reproduction of Vertebrates: Amphibians,2011,,,,Academic Press,David O. Norris and Kristin H. Lopez,03-Jun-2011,http://www.sciencedirect.com/science/book/9780123749314
S&T,eBook - Agricultural and Biological Sciences 2011,EBCABS11,9780123749307,Hormones and Reproduction of Vertebrates: Reptiles,2011,,,,Academic Press,David O. Norris and Kristin H. Lopez,03-Jun-2011,http://www.sciencedirect.com/science/book/9780123749307
S&T,eBook - Agricultural and Biological Sciences 2011,EBCABS11,9780123749291,Hormones and Reproduction of Vertebrates: Birds,2011,,,,Academic Press,David O. Norris and Kristin H. Lopez,03-Jun-2011,http://www.sciencedirect.com/science/book/9780123749291
S&T,eBook - Agricultural and Biological Sciences 2011,EBCABS11,9780123749284,Hormones and Reproduction of Vertebrates: Mammals,2011,,,,Academic Press,David O. Norris and Kristin H. Lopez,03-Jun-2011,http://www.sciencedirect.com/science/book/9780123749284
S&T,eBook - Engineering 2011,EBCE11,9780080966762,Forsthoffer's Best Practice Handbook for Rotating Machinery,2011,,,,Butterworth-Heinemann,William E. Forsthoffer,03-Jun-2011,http://www.sciencedirect.com/science/book/9780080966762
S&T,eBook - Engineering 2011,EBCE11,9780123869623,Experiment and Calculation of Reinforced Concrete at Elevated Temperatures,2011,,,,Butterworth-Heinemann,Zhenhai Guo And Xudong Shi,03-Jun-2011,http://www.sciencedirect.com/science/book/9780123869623
S&T,eBook - Neuroscience 2011,EBCN11,9780123859488,"Space, Time and Number in the Brain",2011,,,,Academic Press,Stanislas Dehaene and Elizabeth Brannon,03-Jun-2011,http://www.sciencedirect.com/science/book/9780123859488
S&T,eBook - Energy 2011,EBCEN11,9781437778717,Waste-to-Energy (Second Edition),2012,,,,William Andrew Publishing,Marc J. Rogoff And Francois Screve,03-Jun-2011,http://www.sciencedirect.com/science/book/9781437778717
S&T,eBook - Forensics 2011,EBCFOR11,9781597496377,Cyber Warfare,2011,,,,Syngress,Jason Andress And Steve Winterfeld,03-Jun-2011,http://www.sciencedirect.com/science/book/9781597496377
S&T,eBook - Mathematics 2011,EBCM11,9780444520760,Philosophy of Complex Systems,2011,,Handbook of the Philosophy of Science,10,North-Holland,"Dov M. Gabbay, Cliff A. Hooker, Paul Thagard And John Woods",03-Jun-2011,http://www.sciencedirect.com/science/book/9780444520760
S&T,eBook - Physics and Astronomy 2011,EBCPA11,9780123877772,Computed Radiation Imaging,2011,,,,Elsevier,Esam M. A. Hussein,03-Jun-2011,http://www.sciencedirect.com/science/book/9780123877772
S&T,eBook - Chemical Engineering 2011,EBCCE11,9780080971742,Chemical and Process Plant Commissioning Handbook,2012,,,,Butterworth-Heinemann,Martin Killcross,02-Sep-2011,http://www.sciencedirect.com/science/book/9780080971742
S&T,eBook - Engineering 2011,EBCE11,9781856176033,PIC Projects for Non-Programmers,2011,,,,Newnes,John Iovine,02-Sep-2011,http://www.sciencedirect.com/science/book/9781856176033
S&T,eBook - Finance 2011,EBCF11,9780123877246,Handbook of Short Selling,2012,,,,Academic Press,Greg N. Gregoriou,02-Sep-2011,http://www.sciencedirect.com/science/book/9780123877246
S&T,eBook - Mathematics 2011,EBCM11,9780123884282,Approximation and Optimization of Discrete and Differential Inclusions,2011,,,,Elsevier,Elimhan N. Mahmudov,02-Sep-2011,http://www.sciencedirect.com/science/book/9780123884282
